node_id	id	name	score	valid	description
2146	A03010	Sammi Cheng	0.490611414	1	Sammi Cheng.
2147	A03012	Cargo Cult	0.450559425	1	Cargo Cult.
2148	A03013	Lord Sterling	0.325700771	1	Lord Sterling.
2149	A03015	Gerard Lenorman	0.515344518	1	Gerard Lenorman.
2150	A03019	Novika	0.607105153	1	Novika.
2151	A03020	Eldar	0.518912812	1	Eldar.
2152	A03022	Eason Chan	0.555277224	1	Eason Chan.
2153	A03024	Hey Colossus	0.493193933	1	Hey Colossus.
2154	A03025	Sonora Carruseles	0.560351641	1	Sonora Carruseles.
2155	A03030	Mobb Deep featuring Nate Dogg	0.772272161	1	Mobb Deep featuring Nate Dogg.
2156	A03031	DJ Spinn and DJ Rashad	0.515310233	1	DJ Spinn and DJ Rashad.
2157	A03032	Jose Luis Perales	0.571402429	1	Jose Luis Perales.
2158	A03033	El Poder del Norte	0.604454946	1	El Poder del Norte.
2159	A03034	Tony Matterhorn	0.66395526	1	Tony Matterhorn.
2160	A03037	Kisha	0.484343035	1	Kisha.
2161	A03038	Ana Nikolic	0.531913983	1	Ana Nikolic.
2162	A03040	4 Skins	0.528653456	1	4 Skins.
2163	A03043	Zapp	0.597879192	1	Zapp.
2164	A03044	Ximena Sarinana	0.62289018	1	Ximena Sarinana.
2165	A03045	Busta Rhymes	0.809828092	1	Busta Rhymes.
2166	A03046	Fontella Bass	0.558916244	1	Fontella Bass.
2167	A03047	Rhinostar	0.433396307	1	Rhinostar.
2168	A03048	Old Man's Child	0.635483455	1	Old Man's Child.
2169	A03050	Patty Griffin	0.716101705	1	Patty Griffin.
2170	A03052	Aeoliah	0.549395619	1	Aeoliah.
2171	A03055	Space Opera	0.408514706	1	Space Opera.
2172	A03056	Through the Eyes of the Dead	0.740968894	1	Through the Eyes of the Dead.
2173	A03057	Johnny Otis	0.494902079	1	Johnny Otis.
2174	A03058	Finest Dearest	0.485089301	1	Finest Dearest.
2175	A03060	Neema	0.523161294	1	Neema.
2176	A03061	Sound 5	0.342309064	1	Sound 5.
2177	A03062	Jorgen Ingmann	0.30285782	1	Jorgen Ingmann.
2178	A03063	Sean Callery	0.446983538	1	Sean Callery.
2179	A03064	Jesus Otero - Luny Tunes	0.0	1	Jesus Otero - Luny Tunes.
2180	A03066	Fergie	0.873627174	1	Fergie.
2181	A03067	The Doors	0.876829878	1	The Doors.
2182	A03068	Erick Sermon	0.577973753	1	Erick Sermon.
2183	A03071	Scott Glasgow	0.447808057	1	Scott Glasgow.
2184	A03072	Poncho Sanchez	0.577228503	1	Poncho Sanchez.
2185	A03073	Livingston Taylor	0.431393095	1	Livingston Taylor.
2186	A03075	Fortitude	0.468827656	1	Fortitude.
2187	A03076	R. Carlos Nakai	0.577276089	1	R. Carlos Nakai.
2188	A03079	Joe Grushecky	0.503002306	1	Joe Grushecky.
2189	A03081	Spitfire	0.631081284	1	Spitfire.
2190	A03082	Equilibrium	0.657870156	1	Equilibrium.
2191	A03087	Kat DeLuna	0.727030782	1	Kat DeLuna.
2192	A03089	Artie Fishel & The Promised Band	0.406629903	1	Artie Fishel & The Promised Band.
2193	A03090	Johnny Horton	0.610427725	1	Johnny Horton.
2194	A03095	XLNC	0.387891459	1	XLNC.
2195	A03096	Champion Jack Dupree With TS McPhee	0.538085499	1	Champion Jack Dupree With TS McPhee.
2196	A03097	Enrique Iglesias	0.82735726	1	Enrique Iglesias.
2197	A03099	Esa Pakarinen	0.413165862	1	Esa Pakarinen.
2198	A03101	The Plasmatics	0.557875168	1	The Plasmatics.
2199	A03105	Amy Lambert	0.231837504	1	Amy Lambert.
2200	A03106	Torcuato Mariano	0.502866928	1	Torcuato Mariano.
2201	A03107	Dobby Dobson	0.453350443	1	Dobby Dobson.
2202	A03108	Baby Bash / Grimm	0.833893808	1	Baby Bash / Grimm.
2203	A03109	Chops	0.487353038	1	Chops.
2204	A03112	Martriden	0.541122639	1	Martriden.
2205	A03113	Fredi	0.411875463	1	Fredi.
2206	A03114	Sandy Lam	0.49867683	1	Sandy Lam.
2207	A03115	Patsy Cline	0.656727793	1	Patsy Cline.
2208	A03117	D:Fuse	0.537425311	1	D:Fuse.
2209	A03121	Daryl Hall & John Oates	0.664924362	1	Daryl Hall & John Oates.
2210	A03122	Bad Company	0.696816892	1	Bad Company.
2211	A03123	Max Steiner	0.471894876	1	Max Steiner.
2212	A03124	Angel Romero	0.4900735	1	Angel Romero.
2213	A03128	Juliette & The Licks	0.720809221	1	Juliette & The Licks.
2214	A03130	Paul Avgerinos	0.449278965	1	Paul Avgerinos.
2215	A03132	Bangalafumenga	0.431458634	1	Bangalafumenga.
2216	A03134	Angels	0.699035755	1	Angels.
2217	A03137	Prince	0.831928825	1	Prince.
2218	A03139	Diego Verdaguer	0.472943182	1	Diego Verdaguer.
2219	A03141	Cavo	0.662697963	1	Cavo.
2220	A03142	Bruisers	0.4575333	1	Bruisers.
2221	A03143	The Highwaymen	0.683341036	1	The Highwaymen.
2222	A03144	Joselito	0.482805248	1	Joselito.
2223	A03146	AFI	0.909247284	1	AFI.
2224	A03147	Lil Mz. 313 featuring DJ Rashad	0.443327913	1	Lil Mz. 313 featuring DJ Rashad.
2225	A03152	Snowgoons	0.649583107	1	Snowgoons.
2226	A03156	Jah Legacy	0.485520495	1	Jah Legacy.
2227	A03160	The Cufflinks	0.403218289	1	The Cufflinks.
2228	A03162	Dimitri Tiomkin	0.427591261	1	Dimitri Tiomkin.
2229	A03163	Pheeroan Aklaff	0.359693511	1	Pheeroan Aklaff.
2230	A03165	Olivia Ruiz	0.621201748	1	Olivia Ruiz.
2231	A03171	Rick Snel	0.393049715	1	Rick Snel.
2232	A03178	Raymond LefA"vre	0.430787015	1	Raymond LefA"vre.
2233	A03179	Chanta Vielma	0.185774967	1	Chanta Vielma.
2234	A03181	Undertakin' Daddies	0.201764918	1	Undertakin' Daddies.
2235	A03183	Papoose	0.772471313	1	Papoose.
2236	A03185	Plump DJs	0.630107322	1	Plump DJs.
2237	A03186	Konstantinos Galanos	0.268210005	1	Konstantinos Galanos.
2238	A03187	Astrovamps	0.54410347	1	Astrovamps.
2239	A03189	Jimmy Durante	0.546029365	1	Jimmy Durante.
2240	A03190	Jackie Wilson	0.693327979	1	Jackie Wilson.
2241	A03193	Sao Paris	0.392946396	1	Sao Paris.
2242	A03194	The Meatmen	0.514064276	1	The Meatmen.
2243	A03199	Jimmy Nelson	0.352042838	1	Jimmy Nelson.
2244	A03200	Jacques Dutronc	0.612953154	1	Jacques Dutronc.
2245	A03204	Hotwire	0.630346809	1	Hotwire.
2246	A03205	The Gufs	0.530390916	1	The Gufs.
2247	A03206	Eagles	0.76702021	1	Eagles.
2248	A03207	Basement Jaxx	0.803619262	1	Basement Jaxx.
2249	A03209	Mark Wills	0.679789024	1	Mark Wills.
2250	A03210	Weirdos_ The	0.507550906	1	Weirdos_ The.
2251	A03212	Tree	0.580517777	1	Tree.
2252	A03213	DAVE MATTHEWS BAND	0.811890081	1	DAVE MATTHEWS BAND.
2253	A03216	George Jones	0.730265183	1	George Jones.
2254	A03217	John Berry	0.566013954	1	John Berry.
2255	A03219	Abijah	0.504424856	1	Abijah.
2256	A03220	Agnostic Front	0.701441759	1	Agnostic Front.
2257	A03221	Sick Of It All	0.690626256	1	Sick Of It All.
2258	A03222	TrA"s	0.50180113	1	TrA"s.
2259	A03223	Kenny G	0.751629597	1	Kenny G.
2260	A03225	Kevin Burke	0.384828507	1	Kevin Burke.
2261	A03226	Sean Quinn	0.291912441	1	Sean Quinn.
2262	A03228	Oscar Pettiford	0.415354126	1	Oscar Pettiford.
2263	A03229	Fuel	0.770493963	1	Fuel.
2264	A03230	Marc Lavoine	0.573527313	1	Marc Lavoine.
2265	A03231	Frederick Knight	0.422019321	1	Frederick Knight.
2266	A03233	Phantom Planet	0.764003369	1	Phantom Planet.
2267	A03235	Russ Morgan	0.407849997	1	Russ Morgan.
2268	A03237	Hoods	0.797024817	1	Hoods.
2269	A03238	Grand Funk	0.69180085	1	Grand Funk.
2270	A03239	Carl Doy	0.342558954	1	Carl Doy.
2271	A03241	Geier Sturzflug	0.535492537	1	Geier Sturzflug.
2272	A03242	Workhorse	0.47902341	1	Workhorse.
2273	A03244	Deep Puddle Dynamics	0.50712631	1	Deep Puddle Dynamics.
2274	A03245	Zebra	0.575986601	1	Zebra.
2275	A03247	The Irish Rovers	0.589314502	1	The Irish Rovers.
2276	A03248	A Tundra	0.494301824	1	A Tundra.
2277	A03250	Hank Penny & Sue Thompson	0.445854631	1	Hank Penny & Sue Thompson.
2278	A03253	Winds Of Plague	0.772958317	1	Winds Of Plague.
2279	A03254	Al Duvall	0.502783101	1	Al Duvall.
2280	A03260	Modern Lovers	0.620541382	1	Modern Lovers.
2281	A03261	Paul Taylor	0.664690939	1	Paul Taylor.
2282	A03263	Atreyu	0.821844255	1	Atreyu.
2283	A03265	Shelly Manne	0.47432902	1	Shelly Manne.
2284	A03267	Amil	0.58329863	1	Amil.
2285	A03269	DJ Godfather	0.49125621	1	DJ Godfather.
2286	A03270	Thrice	0.873238653	1	Thrice.
2287	A03271	Fehlfarben	0.694566512	1	Fehlfarben.
2288	A03273	Andres Calamaro	0.649677891	1	Andres Calamaro.
2289	A03280	Kruger	0.532845303	1	Kruger.
2290	A03281	Albert PrA(c)jean	0.293433007	1	Albert PrA(c)jean.
2291	A03282	Lonestar	0.75347562	1	Lonestar.
2292	A03284	Freddie McGregor	0.596895543	1	Freddie McGregor.
2293	A03285	Amber Nicholson	0.303283796	1	Amber Nicholson.
2294	A03286	Circle Jerks	0.666522677	1	Circle Jerks.
2295	A03287	Arctic Monkeys	0.81659671	1	Arctic Monkeys.
2296	A03290	Kofi	0.569329687	1	Kofi.
2297	A03291	Gene Simmons	0.556531086	1	Gene Simmons.
2298	A03293	SANSHIRO	0.359638286	1	SANSHIRO.
2299	A03294	Death SS	0.484409123	1	Death SS.
2300	A03296	Lou Reed	0.810696983	1	Lou Reed.
2301	A03297	Daniel Chan	0.441816439	1	Daniel Chan.
2302	A03299	Alain-FranASSois	0.380317056	1	Alain-FranASSois.
2303	A03300	Los Rumberos Catalanes	0.350333622	1	Los Rumberos Catalanes.
2304	A03301	Cam'Ron	0.858270678	1	Cam'Ron.
2305	A03305	Paulo Flores	0.465801589	1	Paulo Flores.
2306	A03306	Philly's Most Wanted	0.427790621	1	Philly's Most Wanted.
2307	A03307	Phantomsmasher	0.252652073	1	Phantomsmasher.
2308	A03309	Bas-Sheva	0.0	1	Bas-Sheva.
2309	A03312	Big Star	0.741040433	1	Big Star.
2310	A03314	Grandpa Jones	0.450645997	1	Grandpa Jones.
2311	A03315	Cross Country	0.375195664	1	Cross Country.
2312	A03316	Jack Miles	0.312488105	1	Jack Miles.
2313	A03317	The Marx Brothers	0.423401377	1	The Marx Brothers.
2314	A03318	Bug Mafia	0.566442655	1	Bug Mafia.
2315	A03320	Converge	0.810506205	1	Converge.
2316	A03322	Drexel	0.464807726	1	Drexel.
2317	A03324	Cool Connection	0.092125073	1	Cool Connection.
2318	A03326	Taylor Swift	0.88974922	1	Taylor Swift.
2319	A03328	Nancy Walker	0.400152097	1	Nancy Walker.
2320	A03329	Misfits	0.853725857	1	Misfits.
2321	A03331	Jyve V	0.463840401	1	Jyve V.
2322	A03340	Ino	0.463791707	1	Ino.
2323	A03342	Cherish The Ladies	0.581507855	1	Cherish The Ladies.
2324	A03346	Eden's Bridge	0.467318922	1	Eden's Bridge.
2325	A03349	Abbott & Chambers	0.421234589	1	Abbott & Chambers.
2326	A03350	Al DiMeola	0.643016144	1	Al DiMeola.
2327	A03351	Twista & The Speedknot Mobstaz	0.889613555	1	Twista & The Speedknot Mobstaz.
2328	A03352	The Revolutionary Ensemble	0.351037324	1	The Revolutionary Ensemble.
2329	A03353	Leroy Van Dyke	0.500506965	1	Leroy Van Dyke.
2330	A03355	Peggy Lee	0.770813652	1	Peggy Lee.
2331	A03356	Lightnin' Slim	0.429235344	1	Lightnin' Slim.
2332	A03361	Randy Stonehill	0.547950628	1	Randy Stonehill.
2333	A03366	Mathey	0.404099619	1	Mathey.
2334	A03367	Elli Kokkinou	0.311974546	1	Elli Kokkinou.
2335	A03369	David Arkenstone	0.639436949	1	David Arkenstone.
2336	A03372	Pierre Perret	0.018501542	1	Pierre Perret.
2337	A03374	Ben Sidran	0.599935172	1	Ben Sidran.
2338	A03375	Soilent Green	0.460409667	1	Soilent Green.
2339	A03376	Long Beach Dub Allstars	0.575412601	1	Long Beach Dub Allstars.
2340	A03377	New York Dolls	0.717670525	1	New York Dolls.
2341	A03379	3 Way Funk	0.629089814	1	3 Way Funk.
2342	A03380	Freddie Roulette	0.364345351	1	Freddie Roulette.
2343	A03381	Noel Harrison	0.425009175	1	Noel Harrison.
2344	A03385	Liquid Stranger	0.540123026	1	Liquid Stranger.
2345	A03386	Spok Frevo Orquestra	0.434241407	1	Spok Frevo Orquestra.
2346	A03388	Bob Newhart	0.443865075	1	Bob Newhart.
2347	A03389	Boney James And Rick Braun	0.328179991	1	Boney James And Rick Braun.
2348	A03390	Beastie Boys	0.853124523	1	Beastie Boys.
2349	A03391	Academy/Marriner	0.496268413	1	Academy/Marriner.
2350	A03393	Daouda	0.381463102	1	Daouda.
2351	A03396	Ace Da Vinci	0.305809631	1	Ace Da Vinci.
2352	A03397	Andrae Crouch	0.452400582	1	Andrae Crouch.
2353	A03400	The Bug Featuring Ricky Ranking	0.651952139	1	The Bug Featuring Ricky Ranking.
2354	A03401	All Girl Summer Fun Band	0.537532968	1	All Girl Summer Fun Band.
2355	A03402	Madonna	0.915823253	1	Madonna.
2356	A03406	Louisa Mark	0.330647052	1	Louisa Mark.
2357	A03409	Cookie Crew	0.413934002	1	Cookie Crew.
2358	A03411	Michael Salgado	0.603575983	1	Michael Salgado.
2359	A03412	Brainchoke	0.40475607	1	Brainchoke.
2360	A03416	LeA3n Gieco	0.562614768	1	LeA3n Gieco.
2361	A03417	Moving Ninja	0.486573734	1	Moving Ninja.
2362	A03421	KT Tunstall	0.793708084	1	KT Tunstall.
2363	A03422	Hound Dog Taylor and The Houserockers	0.450585596	1	Hound Dog Taylor and The Houserockers.
2364	A03423	Tony Mathews	0.289711637	1	Tony Mathews.
2365	A03424	La Billo_ Los MelA3dicos	0.121187298	1	La Billo_ Los MelA3dicos.
2366	A03425	Screaming Lord Sutch	0.525227336	1	Screaming Lord Sutch.
2367	A03426	Sylvia Tosun	0.525869437	1	Sylvia Tosun.
2368	A03428	Pinch	0.583049613	1	Pinch.
2369	A03429	Dave Weckl	0.642452951	1	Dave Weckl.
2370	A03436	Jacky Cheung	0.54634647	1	Jacky Cheung.
2371	A03444	Grayson Capps	0.584037865	1	Grayson Capps.
2372	A03446	CafA(c) Quijano	0.551682526	1	CafA(c) Quijano.
2373	A03449	The Misfits	0.853725857	1	The Misfits.
2374	A03452	Clarence "Gatemouth" Brown	0.575686501	1	Clarence "Gatemouth" Brown.
2375	A03455	The London Theatre Orchestra	0.332421635	1	The London Theatre Orchestra.
2376	A03457	DJ Isaac	0.616454	1	DJ Isaac.
2377	A03458	X-tv	0.440172174	1	X-tv.
2378	A03459	Scott Weiland	0.674088298	1	Scott Weiland.
2379	A03460	Beto y sus Canarios	0.564584043	1	Beto y sus Canarios.
2380	A03462	Bravehearts	0.505163005	1	Bravehearts.
2381	A03465	Robin Fox	0.471929052	1	Robin Fox.
2382	A03466	Deborahe Glasgow	0.373889979	1	Deborahe Glasgow.
2383	A03473	The Statler Brothers	0.634490513	1	The Statler Brothers.
2384	A03474	Vex'd	0.58543401	1	Vex'd.
2385	A03475	The Kings	0.78758006	1	The Kings.
2386	A03476	Daler Mehndi	0.605278551	1	Daler Mehndi.
2387	A03479	Lil' Romeo	0.566723383	1	Lil' Romeo.
2388	A03481	Shunza	0.114548046	1	Shunza.
2389	A03483	Annie Blanchard	0.479735239	1	Annie Blanchard.
2390	A03485	La BergA"re	0.421059814	1	La BergA"re.
2391	A03486	CoCo Lee	0.473486936	1	CoCo Lee.
2392	A03501	The Last Days Of Jesus	0.523703597	1	The Last Days Of Jesus.
2393	A03502	Dyango	0.478119091	1	Dyango.
2394	A03503	Ty Herndon	0.654644975	1	Ty Herndon.
2395	A03504	The Knife	0.769098837	1	The Knife.
2396	A03505	Chris Jagger	0.465903761	1	Chris Jagger.
2397	A03508	A-FS	0.476748648	1	A-FS.
2398	A03509	Kieran	0.577532747	1	Kieran.
2399	A03512	REX ALLEN JR.	0.259374909	1	REX ALLEN JR..
2400	A03515	Danny Davis & The Boys	0.41444978	1	Danny Davis & The Boys.
2401	A03516	Sugar Ray	0.718400769	1	Sugar Ray.
2402	A03519	DJ Omega	0.562179018	1	DJ Omega.
2403	A03520	Viki Mosholiou	0.330945472	1	Viki Mosholiou.
2404	A03523	The All-American Rejects	0.840651579	1	The All-American Rejects.
2405	A03525	Vox Dei	0.491059447	1	Vox Dei.
2406	A03527	Tony Ashton & Friends	0.159847622	1	Tony Ashton & Friends.
2407	A03529	Sinch	0.537950519	1	Sinch.
2408	A03530	MIMS	0.796320378	1	MIMS.
2409	A03535	The James Taylor Quartet	0.583178831	1	The James Taylor Quartet.
2410	A03536	Pedro Luis e a Parede	0.479848522	1	Pedro Luis e a Parede.
2411	A03539	The Clancy Brothers;Tommy Makem	0.562597242	1	The Clancy Brothers;Tommy Makem.
2412	A03541	Double Image	0.329236499	1	Double Image.
2413	A03542	Gorki	0.494036066	1	Gorki.
2414	A03544	The Mars Volta	0.867258942	1	The Mars Volta.
2415	A03547	Lynn August	0.331782199	1	Lynn August.
2416	A03552	POLINA	0.490989294	1	POLINA.
2417	A03553	Karlheinz Stockhausen	0.571046819	1	Karlheinz Stockhausen.
2418	A03560	Nicola Fasano	0.434900975	1	Nicola Fasano.
2419	A03563	Jennifer Clarke	0.512025315	1	Jennifer Clarke.
2420	A03565	brokeNCYDE	0.716284296	1	brokeNCYDE.
2421	A03566	Richie McDonald	0.524747609	1	Richie McDonald.
2422	A03568	Barenaked Ladies	0.822150362	1	Barenaked Ladies.
2423	A03569	Nightswimmer	0.38867682	1	Nightswimmer.
2424	A03572	99 Posse	0.547538402	1	99 Posse.
2425	A03575	Ms. Dynamite / Bounty Killer	0.589694605	1	Ms. Dynamite / Bounty Killer.
2426	A03578	Pierre Boulez	0.561744804	1	Pierre Boulez.
2427	A03579	Assassin	0.61900772	1	Assassin.
2428	A03582	Doug Sahm	0.519686313	1	Doug Sahm.
2429	A03584	Max Stalling	0.587135625	1	Max Stalling.
2430	A03585	Deepest Blue	0.612045794	1	Deepest Blue.
2431	A03586	Cactus	0.518310127	1	Cactus.
2432	A03588	Bob Cheevers	0.420717259	1	Bob Cheevers.
2433	A03592	Wesley Tuttle	0.300499047	1	Wesley Tuttle.
2434	A03593	Toni Braxton	0.737972528	1	Toni Braxton.
2435	A03598	Brice Kapel	0.472854165	1	Brice Kapel.
2436	A03599	DJ Deeon	0.4821513	1	DJ Deeon.
2437	A03600	J.J. Cale & Eric Clapton	0.675771367	1	J.J. Cale & Eric Clapton.
2438	A03610	Yiannis Tassios	0.0	1	Yiannis Tassios.
2439	A03612	MICHAEL WHITE	0.442378675	1	MICHAEL WHITE.
2440	A03617	Ricardo Lemvo	0.424849475	1	Ricardo Lemvo.
2441	A03618	Joe Bataan	0.563997692	1	Joe Bataan.
2442	A03620	Spooky Tooth	0.559263502	1	Spooky Tooth.
2443	A03621	Larytta	0.520895148	1	Larytta.
2444	A03624	Kuba	0.581691861	1	Kuba.
2445	A03625	Reginaldo Bessa	0.304565731	1	Reginaldo Bessa.
2446	A03630	Patrick St-Eloi	0.301867594	1	Patrick St-Eloi.
2447	A03633	Mazz	0.527919316	1	Mazz.
2448	A03634	Catupecu Machu	0.616594467	1	Catupecu Machu.
2449	A03636	Asure	0.327573794	1	Asure.
2450	A03638	Jorge Alfano	0.294677922	1	Jorge Alfano.
2451	A03639	Stefon Harris	0.470466866	1	Stefon Harris.
2452	A03640	D.A.R.	0.517707752	1	D.A.R..
2453	A03642	Junior Parker	0.491651053	1	Junior Parker.
2454	A03643	Cheri Keaggy	0.499904176	1	Cheri Keaggy.
2455	A03644	Cassidy	0.775600346	1	Cassidy.
2456	A03645	The Shamrock Singers	0.327675437	1	The Shamrock Singers.
2457	A03646	Jessica Simpson featuring Lil Bow Wow	0.772518285	1	Jessica Simpson featuring Lil Bow Wow.
2458	A03654	Electronic pig	0.360015522	1	Electronic pig.
2459	A03657	Eduardo Fernandez / Norbert Blume / English Chamber Orchestra / George Malcolm	0.431966635	1	Eduardo Fernandez / Norbert Blume / English Chamber Orchestra / George Malcolm.
2460	A03658	Jane's Addiction	0.711893841	1	Jane's Addiction.
2461	A03659	Noisettes	0.788485246	1	Noisettes.
2462	A03661	Pete Miser	0.546253073	1	Pete Miser.
2463	A03665	Mungo Jerry	0.623696863	1	Mungo Jerry.
2464	A03667	Grup Knar	0.179311748	1	Grup Knar.
2465	A03670	Amilcar	0.500389959	1	Amilcar.
2466	A03673	Wyclef Jean	0.791465542	1	Wyclef Jean.
2467	A03676	The Distillers	0.681090692	1	The Distillers.
2468	A03680	The Robert Cray Band	0.566329185	1	The Robert Cray Band.
2469	A03682	Jacques Higelin	0.595996629	1	Jacques Higelin.
2470	A03686	Indica	0.604779303	1	Indica.
2471	A03689	Pagan Wanderer Lu	0.453600539	1	Pagan Wanderer Lu.
2472	A03691	Eduardo Dusek	0.407044806	1	Eduardo Dusek.
2473	A03693	Why?	0.822034962	1	Why?.
2474	A03696	Hi-Tack	0.497254193	1	Hi-Tack.
2475	A03698	KA(c)kA(c)lA(c)	0.410145992	1	KA(c)kA(c)lA(c).
2476	A03699	Hank Penny	0.445854631	1	Hank Penny.
2477	A03700	Dealership	0.494911483	1	Dealership.
2478	A03701	Frankie Howard	0.092125073	1	Frankie Howard.
2479	A03702	Freakhouse	0.698388265	1	Freakhouse.
2480	A03703	The Smashing Pumpkins	0.88792045	1	The Smashing Pumpkins.
2481	A03704	Starski and Clutch	0.394321896	1	Starski and Clutch.
2482	A03708	Gaither Vocal Band	0.629186017	1	Gaither Vocal Band.
2483	A03709	Big Mountain	0.62350166	1	Big Mountain.
2484	A03712	Kommunity FK	0.54739199	1	Kommunity FK.
2485	A03713	Richi M.	0.435448191	1	Richi M..
2486	A03715	Foghat	0.714201447	1	Foghat.
2487	A03719	Tim Hughes	0.642355325	1	Tim Hughes.
2488	A03720	DJ Icey	0.682320611	1	DJ Icey.
2489	A03726	Babbu Maan	0.448066561	1	Babbu Maan.
2490	A03727	Yuppie Pricks	0.481627065	1	Yuppie Pricks.
2491	A03732	RamA3n Vargas	0.391741394	1	RamA3n Vargas.
2492	A03733	Barbara Jones	0.422654618	1	Barbara Jones.
2493	A03737	Sirka Ragnar	0.548458856	1	Sirka Ragnar.
2494	A03738	Richard Walters	0.546919389	1	Richard Walters.
2495	A03739	It Dies Today	0.772230439	1	It Dies Today.
2496	A03740	Richie Ray & Bobby Cruz	0.508124534	1	Richie Ray & Bobby Cruz.
2497	A03741	Les Paul_ Mary Ford	0.462642321	1	Les Paul_ Mary Ford.
2498	A03742	Little Brother	0.734630318	1	Little Brother.
2499	A03743	Vaggelis Perpiniadis	0.037561755	1	Vaggelis Perpiniadis.
2500	A03745	Charlie Byrd Trio	0.394768271	1	Charlie Byrd Trio.
2501	A03746	Herb Alpert And The Tijuana Brass	0.552416732	1	Herb Alpert And The Tijuana Brass.
2502	A03748	Glen Ricks	0.329803211	1	Glen Ricks.
2503	A03750	Black Messiah	0.50677633	1	Black Messiah.
2504	A03752	unloco	0.588278826	1	unloco.
2505	A03758	Tanya Chua	0.496020059	1	Tanya Chua.
2506	A03759	The Cutting Edge	0.445772748	1	The Cutting Edge.
2507	A03760	Natalie MacMaster	0.553176509	1	Natalie MacMaster.
2508	A03761	Southside Johnny Lyon	0.365086715	1	Southside Johnny Lyon.
2509	A03766	Danny Diablo feat. Puerto Rican Myke	0.622005388	1	Danny Diablo feat. Puerto Rican Myke.
2510	A03770	Blackfoot	0.604296587	1	Blackfoot.
2511	A03771	Smiley	0.674296086	1	Smiley.
2512	A03772	Grizzly Bear	0.760636112	1	Grizzly Bear.
2513	A03773	GARFIELD	0.478083521	1	GARFIELD.
2514	A03775	George Dalaras	0.462670733	1	George Dalaras.
2515	A03777	Manolis Famellos & I Podilates	0.22873031	1	Manolis Famellos & I Podilates.
2516	A03778	Blondie	0.758537439	1	Blondie.
2517	A03780	Darcelys	0.260397592	1	Darcelys.
2518	A03783	Akon / Kardinal Offishall	0.481944698	1	Akon / Kardinal Offishall.
2519	A03787	Red Foley	0.481703586	1	Red Foley.
2520	A03790	The Weegs	0.467569966	1	The Weegs.
2521	A03792	Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni	0.612858654	1	Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni.
2522	A03793	Yvette	0.455528505	1	Yvette.
2523	A03794	Tanika Turner	0.200729608	1	Tanika Turner.
2524	A03797	Computer Paul	0.474919381	1	Computer Paul.
2525	A03801	Tomash Gee	0.473083212	1	Tomash Gee.
2526	A03806	Bizzy Bone	0.754180833	1	Bizzy Bone.
2527	A03807	Debra Laws	0.479372663	1	Debra Laws.
2528	A03810	Chapta_ Stage McCloud_ SupaStarr & Tony Manshino	0.429260856	1	Chapta_ Stage McCloud_ SupaStarr & Tony Manshino.
2529	A03811	The Monroes	0.516258258	1	The Monroes.
2530	A03812	Red Stick Ramblers	0.550752435	1	Red Stick Ramblers.
2531	A03819	Doc & Merle Watson	0.432294472	1	Doc & Merle Watson.
2532	A03821	BerrogA1/4etto	0.554851898	1	BerrogA1/4etto.
2533	A03822	DMX / Dyme	0.822316236	1	DMX / Dyme.
2534	A03825	William Goldstein	0.351815123	1	William Goldstein.
2535	A03826	Danger Danger	0.620717403	1	Danger Danger.
2536	A03828	Clay Crosse	0.565604753	1	Clay Crosse.
2537	A03831	JosA(c) Roberto Bertrami	0.411407271	1	JosA(c) Roberto Bertrami.
